date,location_key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,year
2022-03-21,CL_NB_16302,54.0,3.0,,,4860.0,51.0,,,2022
2022-03-25,CL_NB_16302,30.0,1.0,,,4890.0,52.0,,,2022
2022-03-28,CL_NB_16302,28.0,1.0,,,4918.0,53.0,,,2022
2022-04-01,CL_NB_16302,38.0,2.0,,,4956.0,55.0,,,2022
2022-04-04,CL_NB_16302,23.0,0.0,,,4979.0,55.0,,,2022
2022-04-08,CL_NB_16302,12.0,0.0,,,4991.0,55.0,,,2022
2022-04-11,CL_NB_16302,2.0,0.0,,,4993.0,55.0,,,2022
2022-04-15,CL_NB_16302,7.0,0.0,,,5000.0,55.0,,,2022
2022-04-18,CL_NB_16302,2.0,0.0,,,5002.0,55.0,,,2022
2022-04-22,CL_NB_16302,10.0,1.0,,,5012.0,56.0,,,2022
2022-04-25,CL_NB_16302,14.0,1.0,,,5026.0,57.0,,,2022
2022-04-29,CL_NB_16302,13.0,1.0,,,5039.0,58.0,,,2022
2022-05-02,CL_NB_16302,2.0,0.0,,,5041.0,58.0,,,2022
2022-05-06,CL_NB_16302,9.0,0.0,,,5050.0,58.0,,,2022
2022-05-09,CL_NB_16302,13.0,0.0,,,5063.0,58.0,,,2022
2022-05-13,CL_NB_16302,7.0,0.0,,,5070.0,58.0,,,2022
2022-05-16,CL_NB_16302,10.0,1.0,,,5080.0,59.0,,,2022
2022-05-20,CL_NB_16302,13.0,0.0,,,5093.0,59.0,,,2022
2022-05-23,CL_NB_16302,15.0,0.0,,,5108.0,59.0,,,2022
2022-05-27,CL_NB_16302,13.0,0.0,,,5121.0,59.0,,,2022
2022-05-30,CL_NB_16302,9.0,0.0,,,5130.0,59.0,,,2022
2022-06-03,CL_NB_16302,22.0,0.0,,,5152.0,59.0,,,2022
2022-06-06,CL_NB_16302,18.0,0.0,,,5170.0,59.0,,,2022
2022-06-10,CL_NB_16302,35.0,0.0,,,5205.0,59.0,,,2022
2022-06-13,CL_NB_16302,22.0,0.0,,,5227.0,59.0,,,2022
2022-06-17,CL_NB_16302,36.0,0.0,,,5263.0,59.0,,,2022
2022-06-20,CL_NB_16302,25.0,0.0,,,5288.0,59.0,,,2022
2022-06-24,CL_NB_16302,33.0,0.0,,,5321.0,59.0,,,2022
2022-06-27,CL_NB_16302,25.0,1.0,,,5346.0,60.0,,,2022
2022-07-01,CL_NB_16302,38.0,0.0,,,5384.0,60.0,,,2022
2022-07-04,CL_NB_16302,32.0,0.0,,,5416.0,60.0,,,2022
2022-07-08,CL_NB_16302,33.0,3.0,,,5449.0,63.0,,,2022
2022-07-11,CL_NB_16302,19.0,0.0,,,5468.0,63.0,,,2022
2022-07-15,CL_NB_16302,30.0,1.0,,,5498.0,64.0,,,2022
2022-07-18,CL_NB_16302,31.0,2.0,,,5529.0,66.0,,,2022
2022-07-22,CL_NB_16302,20.0,0.0,,,5549.0,66.0,,,2022
2022-07-25,CL_NB_16302,36.0,1.0,,,5585.0,67.0,,,2022
2022-07-29,CL_NB_16302,35.0,0.0,,,5620.0,67.0,,,2022
2022-08-01,CL_NB_16302,55.0,-1.0,,,5675.0,66.0,,,2022
2022-08-05,CL_NB_16302,63.0,0.0,,,5738.0,66.0,,,2022
2022-08-08,CL_NB_16302,41.0,0.0,,,5779.0,66.0,,,2022
2022-08-12,CL_NB_16302,60.0,0.0,,,5839.0,66.0,,,2022
2022-08-15,CL_NB_16302,56.0,0.0,,,5895.0,66.0,,,2022
2022-08-19,CL_NB_16302,59.0,1.0,,,5954.0,67.0,,,2022
2022-08-22,CL_NB_16302,75.0,3.0,,,6029.0,70.0,,,2022
2022-08-26,CL_NB_16302,57.0,1.0,,,6086.0,71.0,,,2022
2022-08-29,CL_NB_16302,38.0,0.0,,,6124.0,71.0,,,2022
2022-09-02,CL_NB_16302,42.0,0.0,,,6166.0,71.0,,,2022
2022-09-05,CL_NB_16302,27.0,0.0,,,6193.0,71.0,,,2022
2022-09-09,CL_NB_16302,27.0,0.0,,,6220.0,71.0,,,2022
2022-09-12,CL_NB_16302,18.0,0.0,,,6238.0,71.0,,,2022
2022-01-03,CL_NB_16303,0.0,0.0,,,1219.0,30.0,,,2022
2022-01-07,CL_NB_16303,3.0,0.0,,,1222.0,30.0,,,2022
2022-01-10,CL_NB_16303,0.0,0.0,,,1222.0,30.0,,,2022
2022-01-14,CL_NB_16303,1.0,0.0,,,1223.0,30.0,,,2022
2022-01-17,CL_NB_16303,4.0,0.0,,,1227.0,30.0,,,2022
2022-01-21,CL_NB_16303,2.0,0.0,,,1229.0,30.0,,,2022
2022-01-24,CL_NB_16303,2.0,0.0,,,1231.0,30.0,,,2022
2022-01-28,CL_NB_16303,37.0,0.0,,,1268.0,30.0,,,2022
2022-01-31,CL_NB_16303,24.0,0.0,,,1292.0,30.0,,,2022
2022-02-04,CL_NB_16303,31.0,0.0,,,1323.0,30.0,,,2022
2022-02-07,CL_NB_16303,57.0,0.0,,,1380.0,30.0,,,2022
2022-02-11,CL_NB_16303,64.0,0.0,,,1444.0,30.0,,,2022
2022-02-14,CL_NB_16303,78.0,0.0,,,1522.0,30.0,,,2022
2022-02-18,CL_NB_16303,103.0,0.0,,,1625.0,30.0,,,2022
2022-02-21,CL_NB_16303,72.0,0.0,,,1697.0,30.0,,,2022
2022-02-25,CL_NB_16303,107.0,2.0,,,1804.0,32.0,,,2022
2022-02-28,CL_NB_16303,62.0,0.0,,,1866.0,32.0,,,2022
2022-03-04,CL_NB_16303,99.0,1.0,,,1965.0,33.0,,,2022
2022-03-07,CL_NB_16303,41.0,1.0,,,2006.0,34.0,,,2022
2022-03-11,CL_NB_16303,65.0,0.0,,,2071.0,34.0,,,2022
2022-03-14,CL_NB_16303,48.0,0.0,,,2119.0,34.0,,,2022
2022-03-18,CL_NB_16303,40.0,0.0,,,2159.0,34.0,,,2022
2022-03-21,CL_NB_16303,40.0,0.0,,,2199.0,34.0,,,2022
2022-03-25,CL_NB_16303,19.0,0.0,,,2218.0,34.0,,,2022
2022-03-28,CL_NB_16303,16.0,0.0,,,2234.0,34.0,,,2022
2022-04-01,CL_NB_16303,7.0,0.0,,,2241.0,34.0,,,2022
2022-04-04,CL_NB_16303,6.0,0.0,,,2247.0,34.0,,,2022
2022-04-08,CL_NB_16303,4.0,0.0,,,2251.0,34.0,,,2022
2022-04-11,CL_NB_16303,4.0,0.0,,,2255.0,34.0,,,2022
2022-04-15,CL_NB_16303,9.0,0.0,,,2264.0,34.0,,,2022
2022-04-18,CL_NB_16303,1.0,0.0,,,2265.0,34.0,,,2022
2022-04-22,CL_NB_16303,11.0,0.0,,,2276.0,34.0,,,2022
2022-04-25,CL_NB_16303,1.0,0.0,,,2277.0,34.0,,,2022
2022-04-29,CL_NB_16303,4.0,0.0,,,2281.0,34.0,,,2022
2022-05-02,CL_NB_16303,3.0,0.0,,,2284.0,34.0,,,2022
2022-05-06,CL_NB_16303,4.0,0.0,,,2288.0,34.0,,,2022
2022-05-09,CL_NB_16303,2.0,0.0,,,2290.0,34.0,,,2022
2022-05-13,CL_NB_16303,4.0,0.0,,,2294.0,34.0,,,2022
2022-05-16,CL_NB_16303,3.0,0.0,,,2297.0,34.0,,,2022
2022-05-20,CL_NB_16303,7.0,0.0,,,2304.0,34.0,,,2022
2022-05-23,CL_NB_16303,7.0,0.0,,,2311.0,34.0,,,2022
2022-05-27,CL_NB_16303,11.0,0.0,,,2322.0,34.0,,,2022
2022-05-30,CL_NB_16303,5.0,0.0,,,2327.0,34.0,,,2022
2022-06-03,CL_NB_16303,9.0,0.0,,,2336.0,34.0,,,2022
2022-06-06,CL_NB_16303,8.0,1.0,,,2344.0,35.0,,,2022
2022-06-10,CL_NB_16303,6.0,0.0,,,2350.0,35.0,,,2022
2022-06-13,CL_NB_16303,7.0,0.0,,,2357.0,35.0,,,2022
2022-06-17,CL_NB_16303,20.0,0.0,,,2377.0,35.0,,,2022
2022-06-20,CL_NB_16303,9.0,0.0,,,2386.0,35.0,,,2022
2022-06-24,CL_NB_16303,17.0,0.0,,,2403.0,35.0,,,2022
2022-06-27,CL_NB_16303,13.0,1.0,,,2416.0,36.0,,,2022
2022-07-01,CL_NB_16303,7.0,0.0,,,2423.0,36.0,,,2022
2022-07-04,CL_NB_16303,19.0,0.0,,,2442.0,36.0,,,2022
2022-07-08,CL_NB_16303,20.0,0.0,,,2462.0,36.0,,,2022
2022-07-11,CL_NB_16303,19.0,0.0,,,2481.0,36.0,,,2022
2022-07-15,CL_NB_16303,5.0,0.0,,,2486.0,36.0,,,2022
2022-07-18,CL_NB_16303,5.0,0.0,,,2491.0,36.0,,,2022
2022-07-22,CL_NB_16303,6.0,0.0,,,2497.0,36.0,,,2022
2022-07-25,CL_NB_16303,10.0,0.0,,,2507.0,36.0,,,2022
2022-07-29,CL_NB_16303,16.0,0.0,,,2523.0,36.0,,,2022
2022-08-01,CL_NB_16303,20.0,1.0,,,2543.0,37.0,,,2022
2022-08-05,CL_NB_16303,44.0,0.0,,,2587.0,37.0,,,2022
2022-08-08,CL_NB_16303,31.0,1.0,,,2618.0,38.0,,,2022
2022-08-12,CL_NB_16303,29.0,0.0,,,2647.0,38.0,,,2022
2022-08-15,CL_NB_16303,35.0,0.0,,,2682.0,38.0,,,2022
2022-08-19,CL_NB_16303,26.0,1.0,,,2708.0,39.0,,,2022
2022-08-22,CL_NB_16303,14.0,0.0,,,2722.0,39.0,,,2022
2022-08-26,CL_NB_16303,31.0,1.0,,,2753.0,40.0,,,2022
2022-08-29,CL_NB_16303,12.0,1.0,,,2765.0,41.0,,,2022
2022-09-02,CL_NB_16303,25.0,0.0,,,2790.0,41.0,,,2022
2022-09-05,CL_NB_16303,20.0,0.0,,,2810.0,41.0,,,2022
2022-09-09,CL_NB_16303,21.0,0.0,,,2831.0,41.0,,,2022
2022-09-12,CL_NB_16303,1.0,0.0,,,2832.0,41.0,,,2022
2022-01-03,CL_NB_16304,2.0,0.0,,,385.0,5.0,,,2022
2022-01-07,CL_NB_16304,0.0,0.0,,,385.0,5.0,,,2022
2022-01-10,CL_NB_16304,3.0,0.0,,,388.0,5.0,,,2022
2022-01-14,CL_NB_16304,0.0,0.0,,,388.0,5.0,,,2022
2022-01-17,CL_NB_16304,5.0,0.0,,,393.0,5.0,,,2022
2022-01-21,CL_NB_16304,8.0,1.0,,,401.0,6.0,,,2022
2022-01-24,CL_NB_16304,8.0,0.0,,,409.0,6.0,,,2022
2022-01-28,CL_NB_16304,15.0,0.0,,,424.0,6.0,,,2022
2022-01-31,CL_NB_16304,8.0,0.0,,,432.0,6.0,,,2022
2022-02-04,CL_NB_16304,30.0,0.0,,,462.0,6.0,,,2022
2022-02-07,CL_NB_16304,26.0,0.0,,,488.0,6.0,,,2022
2022-02-11,CL_NB_16304,39.0,0.0,,,527.0,6.0,,,2022
2022-02-14,CL_NB_16304,47.0,0.0,,,574.0,6.0,,,2022
2022-02-18,CL_NB_16304,32.0,0.0,,,606.0,6.0,,,2022
2022-02-21,CL_NB_16304,59.0,0.0,,,665.0,6.0,,,2022
2022-02-25,CL_NB_16304,80.0,0.0,,,745.0,6.0,,,2022
2022-02-28,CL_NB_16304,38.0,1.0,,,783.0,7.0,,,2022
2022-03-04,CL_NB_16304,39.0,0.0,,,822.0,7.0,,,2022
2022-03-07,CL_NB_16304,29.0,1.0,,,851.0,8.0,,,2022
2022-03-11,CL_NB_16304,31.0,0.0,,,882.0,8.0,,,2022
2022-03-14,CL_NB_16304,16.0,1.0,,,898.0,9.0,,,2022
2022-03-18,CL_NB_16304,14.0,1.0,,,912.0,10.0,,,2022
2022-03-21,CL_NB_16304,14.0,0.0,,,926.0,10.0,,,2022
2022-03-25,CL_NB_16304,6.0,0.0,,,932.0,10.0,,,2022
2022-03-28,CL_NB_16304,4.0,0.0,,,936.0,10.0,,,2022
2022-04-01,CL_NB_16304,11.0,0.0,,,947.0,10.0,,,2022
2022-04-04,CL_NB_16304,12.0,0.0,,,959.0,10.0,,,2022
2022-04-08,CL_NB_16304,1.0,0.0,,,960.0,10.0,,,2022
2022-04-11,CL_NB_16304,0.0,0.0,,,960.0,10.0,,,2022
2022-04-15,CL_NB_16304,1.0,0.0,,,961.0,10.0,,,2022
2022-04-18,CL_NB_16304,0.0,0.0,,,961.0,10.0,,,2022
2022-04-22,CL_NB_16304,5.0,0.0,,,966.0,10.0,,,2022
2022-04-25,CL_NB_16304,-2.0,0.0,,,964.0,10.0,,,2022
2022-04-29,CL_NB_16304,1.0,1.0,,,965.0,11.0,,,2022
2022-05-02,CL_NB_16304,1.0,0.0,,,966.0,11.0,,,2022
2022-05-06,CL_NB_16304,5.0,0.0,,,971.0,11.0,,,2022
2022-05-09,CL_NB_16304,7.0,0.0,,,978.0,11.0,,,2022
2022-05-13,CL_NB_16304,11.0,0.0,,,989.0,11.0,,,2022
2022-05-16,CL_NB_16304,4.0,0.0,,,993.0,11.0,,,2022
2022-05-20,CL_NB_16304,8.0,1.0,,,1001.0,12.0,,,2022
2022-05-23,CL_NB_16304,7.0,0.0,,,1008.0,12.0,,,2022
2022-05-27,CL_NB_16304,13.0,0.0,,,1021.0,12.0,,,2022
2022-05-30,CL_NB_16304,5.0,0.0,,,1026.0,12.0,,,2022
2022-06-03,CL_NB_16304,20.0,0.0,,,1046.0,12.0,,,2022
2022-06-06,CL_NB_16304,10.0,0.0,,,1056.0,12.0,,,2022
2022-06-10,CL_NB_16304,14.0,1.0,,,1070.0,13.0,,,2022
2022-06-13,CL_NB_16304,8.0,0.0,,,1078.0,13.0,,,2022
2022-06-17,CL_NB_16304,5.0,2.0,,,1083.0,15.0,,,2022
2022-06-20,CL_NB_16304,2.0,0.0,,,1085.0,15.0,,,2022
2022-06-24,CL_NB_16304,2.0,1.0,,,1087.0,16.0,,,2022
2022-06-27,CL_NB_16304,4.0,0.0,,,1091.0,16.0,,,2022
2022-07-01,CL_NB_16304,12.0,0.0,,,1103.0,16.0,,,2022
2022-07-04,CL_NB_16304,8.0,1.0,,,1111.0,17.0,,,2022
2022-07-08,CL_NB_16304,5.0,0.0,,,1116.0,17.0,,,2022
2022-07-11,CL_NB_16304,8.0,0.0,,,1124.0,17.0,,,2022
2022-07-15,CL_NB_16304,9.0,0.0,,,1133.0,17.0,,,2022
2022-07-18,CL_NB_16304,12.0,0.0,,,1145.0,17.0,,,2022
2022-07-22,CL_NB_16304,4.0,0.0,,,1149.0,17.0,,,2022
2022-07-25,CL_NB_16304,9.0,0.0,,,1158.0,17.0,,,2022
2022-07-29,CL_NB_16304,10.0,0.0,,,1168.0,17.0,,,2022
2022-08-01,CL_NB_16304,5.0,0.0,,,1173.0,17.0,,,2022
2022-08-05,CL_NB_16304,11.0,0.0,,,1184.0,17.0,,,2022
2022-08-08,CL_NB_16304,16.0,0.0,,,1200.0,17.0,,,2022
2022-08-12,CL_NB_16304,14.0,1.0,,,1214.0,18.0,,,2022
2022-08-15,CL_NB_16304,15.0,0.0,,,1229.0,18.0,,,2022
2022-08-19,CL_NB_16304,29.0,0.0,,,1258.0,18.0,,,2022
2022-08-22,CL_NB_16304,19.0,0.0,,,1277.0,18.0,,,2022
2022-08-26,CL_NB_16304,18.0,0.0,,,1295.0,18.0,,,2022
2022-08-29,CL_NB_16304,11.0,0.0,,,1306.0,18.0,,,2022
2022-09-02,CL_NB_16304,7.0,0.0,,,1313.0,18.0,,,2022
2022-09-05,CL_NB_16304,3.0,0.0,,,1316.0,18.0,,,2022
2022-09-09,CL_NB_16304,6.0,0.0,,,1322.0,18.0,,,2022
2022-09-12,CL_NB_16304,5.0,0.0,,,1327.0,18.0,,,2022
2022-01-03,CL_NB_16305,0.0,0.0,,,1340.0,20.0,,,2022
2022-01-07,CL_NB_16305,3.0,0.0,,,1343.0,20.0,,,2022
2022-01-10,CL_NB_16305,5.0,0.0,,,1348.0,20.0,,,2022
2022-01-14,CL_NB_16305,3.0,0.0,,,1351.0,20.0,,,2022
2022-01-17,CL_NB_16305,2.0,0.0,,,1353.0,20.0,,,2022
2022-01-21,CL_NB_16305,22.0,0.0,,,1375.0,20.0,,,2022
2022-01-24,CL_NB_16305,13.0,0.0,,,1388.0,20.0,,,2022
2022-01-28,CL_NB_16305,65.0,0.0,,,1453.0,20.0,,,2022
2022-01-31,CL_NB_16305,30.0,0.0,,,1483.0,20.0,,,2022
2022-02-04,CL_NB_16305,76.0,0.0,,,1559.0,20.0,,,2022
2022-02-07,CL_NB_16305,64.0,0.0,,,1623.0,20.0,,,2022
2022-02-11,CL_NB_16305,139.0,0.0,,,1762.0,20.0,,,2022
2022-02-14,CL_NB_16305,120.0,0.0,,,1882.0,20.0,,,2022
2022-02-18,CL_NB_16305,90.0,0.0,,,1972.0,20.0,,,2022
2022-02-21,CL_NB_16305,57.0,0.0,,,2029.0,20.0,,,2022
2022-02-25,CL_NB_16305,134.0,1.0,,,2163.0,21.0,,,2022
2022-02-28,CL_NB_16305,56.0,0.0,,,2219.0,21.0,,,2022
2022-03-04,CL_NB_16305,76.0,0.0,,,2295.0,21.0,,,2022
2022-03-07,CL_NB_16305,52.0,1.0,,,2347.0,22.0,,,2022
2022-03-11,CL_NB_16305,60.0,1.0,,,2407.0,23.0,,,2022
2022-03-14,CL_NB_16305,33.0,0.0,,,2440.0,23.0,,,2022
2022-03-18,CL_NB_16305,45.0,1.0,,,2485.0,24.0,,,2022
2022-03-21,CL_NB_16305,19.0,1.0,,,2504.0,25.0,,,2022
2022-03-25,CL_NB_16305,41.0,1.0,,,2545.0,26.0,,,2022
2022-03-28,CL_NB_16305,16.0,0.0,,,2561.0,26.0,,,2022
2022-04-01,CL_NB_16305,29.0,0.0,,,2590.0,26.0,,,2022
2022-04-04,CL_NB_16305,15.0,0.0,,,2605.0,26.0,,,2022
2022-04-08,CL_NB_16305,24.0,0.0,,,2629.0,26.0,,,2022
2022-04-11,CL_NB_16305,11.0,0.0,,,2640.0,26.0,,,2022
2022-04-15,CL_NB_16305,9.0,0.0,,,2649.0,26.0,,,2022
2022-04-18,CL_NB_16305,1.0,0.0,,,2650.0,26.0,,,2022
2022-04-22,CL_NB_16305,9.0,0.0,,,2659.0,26.0,,,2022
2022-04-25,CL_NB_16305,3.0,0.0,,,2662.0,26.0,,,2022
2022-04-29,CL_NB_16305,7.0,0.0,,,2669.0,26.0,,,2022
2022-05-02,CL_NB_16305,1.0,0.0,,,2670.0,26.0,,,2022
2022-05-06,CL_NB_16305,13.0,0.0,,,2683.0,26.0,,,2022
2022-05-09,CL_NB_16305,2.0,0.0,,,2685.0,26.0,,,2022
2022-05-13,CL_NB_16305,5.0,0.0,,,2690.0,26.0,,,2022
2022-05-16,CL_NB_16305,6.0,1.0,,,2696.0,27.0,,,2022
2022-05-20,CL_NB_16305,15.0,0.0,,,2711.0,27.0,,,2022
2022-05-23,CL_NB_16305,9.0,1.0,,,2720.0,28.0,,,2022
2022-05-27,CL_NB_16305,12.0,0.0,,,2732.0,28.0,,,2022
2022-05-30,CL_NB_16305,13.0,0.0,,,2745.0,28.0,,,2022
2022-06-03,CL_NB_16305,21.0,0.0,,,2766.0,28.0,,,2022
2022-06-06,CL_NB_16305,26.0,0.0,,,2792.0,28.0,,,2022
2022-06-10,CL_NB_16305,37.0,1.0,,,2829.0,29.0,,,2022
2022-06-13,CL_NB_16305,22.0,0.0,,,2851.0,29.0,,,2022
2022-06-17,CL_NB_16305,12.0,1.0,,,2863.0,30.0,,,2022
2022-06-20,CL_NB_16305,24.0,0.0,,,2887.0,30.0,,,2022
2022-06-24,CL_NB_16305,10.0,1.0,,,2897.0,31.0,,,2022
2022-06-27,CL_NB_16305,16.0,0.0,,,2913.0,31.0,,,2022
2022-07-01,CL_NB_16305,22.0,0.0,,,2935.0,31.0,,,2022
2022-07-04,CL_NB_16305,12.0,0.0,,,2947.0,31.0,,,2022
2022-07-08,CL_NB_16305,18.0,1.0,,,2965.0,32.0,,,2022
2022-07-11,CL_NB_16305,9.0,0.0,,,2974.0,32.0,,,2022
2022-07-15,CL_NB_16305,18.0,0.0,,,2992.0,32.0,,,2022
2022-07-18,CL_NB_16305,18.0,0.0,,,3010.0,32.0,,,2022
2022-07-22,CL_NB_16305,16.0,1.0,,,3026.0,33.0,,,2022
2022-07-25,CL_NB_16305,16.0,0.0,,,3042.0,33.0,,,2022
2022-07-29,CL_NB_16305,20.0,0.0,,,3062.0,33.0,,,2022
2022-08-01,CL_NB_16305,26.0,0.0,,,3088.0,33.0,,,2022
2022-08-05,CL_NB_16305,32.0,0.0,,,3120.0,33.0,,,2022
2022-08-08,CL_NB_16305,32.0,1.0,,,3152.0,34.0,,,2022
2022-08-12,CL_NB_16305,43.0,0.0,,,3195.0,34.0,,,2022
2022-08-15,CL_NB_16305,35.0,1.0,,,3230.0,35.0,,,2022
2022-08-19,CL_NB_16305,40.0,0.0,,,3270.0,35.0,,,2022
2022-08-22,CL_NB_16305,37.0,2.0,,,3307.0,37.0,,,2022
2022-08-26,CL_NB_16305,27.0,0.0,,,3334.0,37.0,,,2022
2022-08-29,CL_NB_16305,31.0,0.0,,,3365.0,37.0,,,2022
2022-09-02,CL_NB_16305,27.0,0.0,,,3392.0,37.0,,,2022
2022-09-05,CL_NB_16305,30.0,0.0,,,3422.0,37.0,,,2022
2022-09-09,CL_NB_16305,16.0,1.0,,,3438.0,38.0,,,2022
2022-09-12,CL_NB_16305,9.0,0.0,,,3447.0,38.0,,,2022
2022-01-01,CL_RM,650.0,2.0,,21520.0,728171.0,19946.0,,9775208.0,2022
2022-01-02,CL_RM,656.0,3.0,,22734.0,728827.0,19949.0,,9797942.0,2022
2022-01-03,CL_RM,374.0,3.0,,9630.0,729201.0,19952.0,,9807572.0,2022
2022-01-04,CL_RM,420.0,1.0,,9687.0,729621.0,19953.0,,9817259.0,2022
2022-01-05,CL_RM,780.0,3.0,,17293.0,730401.0,19956.0,,9834552.0,2022
2022-01-06,CL_RM,1217.0,6.0,,24994.0,731618.0,19962.0,,9859546.0,2022
2022-01-07,CL_RM,1474.0,5.0,,26018.0,733092.0,19967.0,,9885564.0,2022
2022-01-08,CL_RM,1745.0,2.0,,27391.0,734837.0,19969.0,,9912955.0,2022
2022-01-09,CL_RM,1486.0,4.0,,23722.0,736323.0,19973.0,,9936677.0,2022
2022-01-10,CL_RM,1497.0,1.0,,24527.0,737820.0,19974.0,,9961204.0,2022
2022-01-11,CL_RM,1521.0,4.0,,20860.0,739341.0,19978.0,,9982064.0,2022
2022-01-12,CL_RM,1973.0,1.0,,21734.0,741314.0,19979.0,,10003798.0,2022
2022-01-13,CL_RM,3105.0,10.0,,36860.0,744419.0,19989.0,,10040658.0,2022
2022-01-14,CL_RM,3375.0,8.0,,33029.0,747794.0,19997.0,,10073687.0,2022
2022-01-15,CL_RM,3495.0,4.0,,33951.0,751289.0,20001.0,,10107638.0,2022
2022-01-16,CL_RM,3567.0,6.0,,32539.0,754856.0,20007.0,,10140177.0,2022
2022-01-17,CL_RM,3488.0,10.0,,32627.0,758344.0,20017.0,,10172804.0,2022
2022-01-18,CL_RM,2707.0,1.0,,21950.0,761051.0,20018.0,,10194754.0,2022
2022-01-19,CL_RM,3784.0,4.0,,24491.0,764835.0,20022.0,,10219245.0,2022
2022-01-20,CL_RM,5050.0,1.0,,32819.0,769885.0,20023.0,,10252064.0,2022
2022-01-21,CL_RM,5973.0,5.0,,34556.0,775858.0,20028.0,,10286620.0,2022
2022-01-22,CL_RM,5798.0,5.0,,32272.0,781656.0,20033.0,,10318892.0,2022
2022-01-23,CL_RM,5242.0,4.0,,30973.0,786898.0,20037.0,,10349865.0,2022
2022-01-24,CL_RM,5711.0,3.0,,32631.0,792609.0,20040.0,,10382496.0,2022
2022-01-25,CL_RM,5430.0,7.0,,30922.0,798039.0,20047.0,,10413418.0,2022
2022-01-26,CL_RM,7344.0,4.0,,32776.0,805383.0,20051.0,,10446194.0,2022
2022-01-27,CL_RM,9252.0,4.0,,35396.0,814635.0,20055.0,,10481590.0,2022
2022-01-28,CL_RM,10774.0,3.0,,39146.0,825409.0,20058.0,,10520736.0,2022
2022-01-29,CL_RM,12030.0,12.0,,44725.0,837439.0,20070.0,,10565461.0,2022
2022-01-30,CL_RM,11378.0,11.0,,41084.0,848817.0,20081.0,,10606545.0,2022
2022-01-31,CL_RM,10854.0,8.0,,42839.0,859671.0,20089.0,,10649384.0,2022
2022-02-01,CL_RM,8484.0,12.0,,29888.0,868155.0,20101.0,,10679272.0,2022
2022-02-02,CL_RM,12818.0,8.0,,38627.0,880973.0,20109.0,,10717899.0,2022
2022-02-03,CL_RM,14450.0,18.0,,44871.0,895423.0,20127.0,,10762770.0,2022
2022-02-04,CL_RM,14439.0,15.0,,42977.0,909862.0,20142.0,,10805747.0,2022
2022-02-05,CL_RM,13390.0,20.0,,38289.0,923252.0,20162.0,,10844036.0,2022
2022-02-06,CL_RM,12769.0,15.0,,40734.0,936021.0,20177.0,,10884770.0,2022
2022-02-07,CL_RM,11831.0,25.0,,40136.0,947852.0,20202.0,,10924906.0,2022
2022-02-08,CL_RM,8438.0,27.0,,30839.0,956290.0,20229.0,,10955745.0,2022
2022-02-09,CL_RM,11795.0,24.0,,34051.0,968085.0,20253.0,,10989796.0,2022
2022-02-10,CL_RM,13076.0,42.0,,39770.0,981161.0,20295.0,,11029566.0,2022
2022-02-11,CL_RM,14313.0,37.0,,46132.0,995474.0,20332.0,,11075698.0,2022
2022-02-12,CL_RM,12153.0,37.0,,35061.0,1007627.0,20369.0,,11110759.0,2022
2022-02-13,CL_RM,11483.0,41.0,,35323.0,1019110.0,20410.0,,11146082.0,2022
2022-02-14,CL_RM,8941.0,33.0,,32849.0,1028051.0,20443.0,,11178931.0,2022
2022-02-15,CL_RM,6887.0,32.0,,24215.0,1034938.0,20475.0,,11203146.0,2022
2022-02-16,CL_RM,9096.0,37.0,,28311.0,1044034.0,20512.0,,11231457.0,2022
2022-02-17,CL_RM,10318.0,43.0,,37146.0,1054352.0,20555.0,,11268603.0,2022
2022-02-18,CL_RM,9542.0,52.0,,31125.0,1063894.0,20607.0,,11299728.0,2022
2022-02-19,CL_RM,9442.0,50.0,,30023.0,1073336.0,20657.0,,11329751.0,2022
2022-02-20,CL_RM,7593.0,55.0,,29001.0,1080929.0,20712.0,,11358752.0,2022
2022-02-21,CL_RM,6216.0,47.0,,25251.0,1087145.0,20759.0,,11384003.0,2022
2022-02-22,CL_RM,5101.0,35.0,,24913.0,1092246.0,20794.0,,11408916.0,2022
2022-02-23,CL_RM,6417.0,45.0,,23754.0,1098663.0,20839.0,,11432670.0,2022
2022-02-24,CL_RM,7003.0,49.0,,27646.0,1105666.0,20888.0,,11460316.0,2022
2022-02-25,CL_RM,7211.0,46.0,,30343.0,1112877.0,20934.0,,11490659.0,2022
2022-02-26,CL_RM,6387.0,47.0,,25200.0,1119264.0,20981.0,,11515859.0,2022
2022-02-27,CL_RM,5975.0,38.0,,29378.0,1125239.0,21019.0,,11545237.0,2022
2022-02-28,CL_RM,4968.0,46.0,,25983.0,1130207.0,21065.0,,11571220.0,2022
2022-03-01,CL_RM,3171.0,27.0,,14068.0,1133378.0,21092.0,,11585288.0,2022
2022-03-02,CL_RM,4918.0,29.0,,22809.0,1138296.0,21121.0,,11608097.0,2022
2022-03-03,CL_RM,6052.0,46.0,,26910.0,1144348.0,21167.0,,11635007.0,2022
2022-03-04,CL_RM,6529.0,39.0,,29507.0,1150877.0,21206.0,,11664514.0,2022
2022-03-05,CL_RM,5723.0,25.0,,28983.0,1156600.0,21231.0,,11693497.0,2022
2022-03-06,CL_RM,5612.0,43.0,,30487.0,1162212.0,21274.0,,11723984.0,2022
